Id,SalePrice
2658,282721.22275289876
2718,63195.36716553165
2414,147486.6707045619
1989,118118.20748055588
625,208155.83885298742
333,240956.97959668245
1327,121360.18069359551
858,97522.1423624218
95,221886.54893174345
1568,121932.29361354368
2482,195950.76322742648
1364,249157.2647826062
2584,203578.93549340207
818,277000.0935534171
2673,290921.50793882256
2089,261934.4533281153
1297,136425.82091889728
790,202244.0053468563
2616,239812.75375678609
720,145388.9233314186
222,122313.70222684246
557,296642.63713830424
1148,108964.40076138519
2766,118118.20748055588
534,94470.87345603156
1452,198048.51060056975
630,258883.18442172508
2648,234473.0331706032
125,229514.72119771905
1904,63195.36716553165
1670,202244.0053468563
756,266702.06099435006
717,275855.86771352077
1032,125364.9711332327
852,195950.76322742648
1731,63195.36716553165
2639,188322.5909614509
2071,261934.4533281153
1267,202053.30104020695
1851,131848.91755931196
567,249347.96908925558
2439,112040.868301695
1898,127653.42281302538
647,63195.36716553165
2256,209656.27467226295
979,219598.0972519508
1444,130323.28310611683
2485,112040.868301695
157,239406.14650956774
88,117736.79886725711
2003,121169.47638694612
186,266511.35668770067
1425,186796.95650825577
2695,108964.40076138519
738,108964.40076138519
395,153232.99853796317
1353,195950.76322742648
1878,127272.01419972659
390,268036.99114089576
1456,108964.40076138519
1103,163887.2410764094
1387,116592.57302736076
2070,211944.72635205562
1199,118118.20748055588
2479,202244.0053468563
501,148440.19223780886
2362,218835.28002535322
1718,139477.08982528752
2188,185271.32205506065
1483,112040.868301695
2557,208537.24746628618
437,243626.8398897739
2224,267274.1739142982
1628,188322.5909614509
397,255450.50690203605
587,155496.25158383627
971,224937.8178381337
2611,222840.07046499042
1887,194806.53738753012
2399,199764.84936041426
2148,122695.11084014123
304,111252.85244117786
1997,277953.61508666404
2817,207774.43023968863
1431,344700.12241395045
427,163887.2410764094
263,108964.40076138519
598,212542.03790592338
2895,116592.57302736076
687,147105.2620912631
1822,127272.01419972659
2191,208537.24746628618
179,323722.6486825176
1009,152254.27837079664
2010,120406.65916034856
1991,170968.4990563564
1411,241719.79682328
1721,163315.12815646126
1144,184508.50482846308
593,273376.71172707865
575,216928.23695885934
1249,213304.85513252093
1604,196332.17184072523
1064,281767.70121965185
1923,262315.86194141407
1988,202053.30104020695
2325,121932.29361354368
114,121932.29361354368
2700,155496.25158383627
217,207774.43023968863
343,155496.25158383627
386,279313.7438671294
2005,63195.36716553165
2908,212732.74221257275
1814,147105.2620912631
2446,158166.11187692772
208,170943.30042243685
1679,169252.1602965119
822,121932.29361354368
