Id,SalePrice
2658,134664.57247180265
2718,156568.3275520518
2414,178060.257200509
1989,121678.17734112947
625,174320.7864153208
333,98671.98263077313
1327,120431.32969543918
858,130955.25382348528
95,203754.51472013304
1568,187607.86727458393
2482,178450.38887110754
1364,116449.52551484732
2584,161996.19038233423
818,288488.7698392265
2673,169840.48471123012
2089,131403.91177554472
1297,158390.80020443708
790,128617.94201419363
2616,245115.21420569287
720,157306.3788719948
222,116183.70882557413
557,139862.70784016742
1148,220877.35300152065
2766,170781.87065912993
534,143880.2219193606
1452,98824.76517401171
630,178253.30752439555
2648,152171.84621496702
125,142924.77007444052
1904,48516.03566187609
1670,136430.18381196674
756,118427.21834858423
717,269743.5536917786
1032,164257.00545354915
852,197785.21967756157
1731,159400.37404363835
2639,135456.94897609073
2071,110465.64367050101
1267,101909.38631664745
1851,188447.1729020692
567,158348.64485042772
2439,186438.84491630393
1898,169911.8014357653
647,173922.20304501397
2256,234667.53289055394
979,92557.75005723376
1444,217604.95301007948
2485,121880.3420115053
157,111107.21639012921
88,126191.7550639864
2003,124583.40435665779
186,270412.4558597851
1425,234233.03761080824
2695,132100.99375557623
738,111154.20651339975
395,128534.35264884826
1353,178387.1038685669
1878,181784.1197237105
390,176478.98270408492
1456,252640.864796749
1103,341944.5303574938
1387,158641.99538724424
2070,121989.3059116571
1199,162622.92253165416
2479,187453.84362354813
501,284215.00166061474
2362,75707.14834872779
1718,213990.9341601635
2188,64554.64162692382
1483,140289.3807657498
2557,115143.08559751108
437,295462.96944754
2224,196574.70454456226
1628,162553.05608442394
397,120175.2988599871
587,203869.64918477685
971,181778.45551150234
2611,137707.56890714503
1887,84606.55645814115
2399,300746.4290199451
2148,190654.55790481504
304,146988.67167402018
1997,127975.93712101293
2817,173554.59726720597
1431,197474.37310145042
427,318995.5094720186
263,113657.84061353124
598,198030.3794829815
2895,237311.89652839882
687,134569.54929829098
1822,112076.42852979281
2191,142058.3265817139
179,106647.70041782805
1009,196708.7927093932
2010,135467.2491116985
1991,143284.3130819084
1411,181188.36990259512
1721,221181.57705621552
1144,207738.92496292284
593,203038.72153066043
575,281851.49658153416
1249,222354.0233863431
1604,113623.50400522695
1064,370837.97360298526
1923,148974.03776843453
1988,82027.8132909418
2325,179101.1970207965
114,270538.8814505255
2700,174124.08430851818
217,137134.09209794563
343,197625.09119392073
386,212360.04706190262
2005,192246.51262278747
2908,89041.3250713865
1814,240780.207199004
2446,446290.53092174465
208,155717.97000557726
1679,143432.49116542103
822,277343.37489994086
6,203785.4551751739
1781,359309.8991099348
2397,239082.90687440397
2340,263078.10313208925
1618,163331.75610768906
2843,140151.1367534685
1061,332344.37452289474
2786,92883.12383988066
1935,124897.4933853879
1341,108120.86183674782
521,237171.35779089812
2136,145568.74989370268
996,207695.30916487065
227,138002.88588224884
135,157876.06254096894
1167,182055.79447074907
294,190993.77159140215
1776,184376.29500758782
540,138606.47492645253
1717,209196.29905103357
2303,113150.68049481125
116,196888.5101293956
127,123022.80380399834
1371,120960.22553662266
1014,165000.4773401533
1507,68284.68209458186
702,134779.11390600444
750,202385.9440100176
261,130110.27521110789
1559,64579.25862502525
577,216308.2093369162
2812,193323.63545137664
2080,170265.6511508615
1368,77576.98841715298
2376,113068.72810876719
659,90677.21872442478
1235,130515.67112917584
332,66405.87777337953
1917,130240.80839277312
2094,239065.76291341233
1460,267934.69003414165
1471,220932.85237020577
1509,111893.42295585561
1922,122764.2770244744
433,420293.29666929145
460,203850.12590800252
1116,220910.6316981471
1137,156768.1743978077
53,161539.11196535887
2354,263455.0190788212
1475,180944.53153373458
1761,482716.27971472056
842,133328.47129095567
2739,226351.29055231242
2509,145176.558995776
1007,203019.51193603335
2610,185011.55717993344
1952,70836.40621996093
2719,166072.46948148438
2921,97564.77404736681
1966,146062.31206002738
292,121379.79202096444
1204,216154.30935165295
1829,250712.02582390726
2419,164013.9387487739
391,170895.4673564562
798,125831.33502559084
481,179367.15613128617
193,198352.27070947734
555,105830.44111398226
899,123321.87491844723
2357,177806.23151276857
328,130561.9019124331
1356,97510.80994260396
1154,95348.30216361018
1730,158820.17934800978
2249,137533.35999921494
1119,258835.0439290707
2856,169619.5499629622
1394,150825.41013865022
2587,152077.7092808888
61,294342.3689694386
2661,197115.86242576197
2711,121468.57261818575
1147,202365.79794961793
757,129226.22972533644
2623,124210.45879444669
2378,165252.49316893355
1413,116545.40541499971
1722,189475.69416249054
1112,208601.33282973536
1623,216644.01422418447
1201,205400.43984891436
1513,116622.28769418327
957,301265.2628091017
1171,241745.99644905506
1145,204966.08169864194
